image_id,image_path,fitzpatrick_label
ISIC_6982386,data/raw/isic2020/train/ISIC_6982386.jpg,
ISIC_7035246,data/raw/isic2020/train/ISIC_7035246.jpg,
ISIC_7070020,data/raw/isic2020/train/ISIC_7070020.jpg,
ISIC_7074321,data/raw/isic2020/train/ISIC_7074321.jpg,
ISIC_7075474,data/raw/isic2020/train/ISIC_7075474.jpg,
ISIC_7079349,data/raw/isic2020/train/ISIC_7079349.jpg,
ISIC_7084553,data/raw/isic2020/train/ISIC_7084553.jpg,
ISIC_7098141,data/raw/isic2020/train/ISIC_7098141.jpg,
ISIC_7100755,data/raw/isic2020/train/ISIC_7100755.jpg,
ISIC_7101732,data/raw/isic2020/train/ISIC_7101732.jpg,
ISIC_7130929,data/raw/isic2020/train/ISIC_7130929.jpg,
ISIC_7181296,data/raw/isic2020/train/ISIC_7181296.jpg,
ISIC_7183212,data/raw/isic2020/train/ISIC_7183212.jpg,
ISIC_7190243,data/raw/isic2020/train/ISIC_7190243.jpg,
ISIC_7205745,data/raw/isic2020/train/ISIC_7205745.jpg,
ISIC_7218890,data/raw/isic2020/train/ISIC_7218890.jpg,
ISIC_7233368,data/raw/isic2020/train/ISIC_7233368.jpg,
ISIC_7242384,data/raw/isic2020/train/ISIC_7242384.jpg,
ISIC_7253401,data/raw/isic2020/train/ISIC_7253401.jpg,
ISIC_7261174,data/raw/isic2020/train/ISIC_7261174.jpg,
ISIC_7265673,data/raw/isic2020/train/ISIC_7265673.jpg,
ISIC_7287303,data/raw/isic2020/train/ISIC_7287303.jpg,
ISIC_7293518,data/raw/isic2020/train/ISIC_7293518.jpg,
ISIC_7295035,data/raw/isic2020/train/ISIC_7295035.jpg,
ISIC_7312977,data/raw/isic2020/train/ISIC_7312977.jpg,
ISIC_7320371,data/raw/isic2020/train/ISIC_7320371.jpg,
ISIC_7327423,data/raw/isic2020/train/ISIC_7327423.jpg,
ISIC_7346228,data/raw/isic2020/train/ISIC_7346228.jpg,
ISIC_7346739,data/raw/isic2020/train/ISIC_7346739.jpg,
ISIC_7349772,data/raw/isic2020/train/ISIC_7349772.jpg,
ISIC_7371801,data/raw/isic2020/train/ISIC_7371801.jpg,
ISIC_7372719,data/raw/isic2020/train/ISIC_7372719.jpg,
ISIC_7410175,data/raw/isic2020/train/ISIC_7410175.jpg,
ISIC_7460887,data/raw/isic2020/train/ISIC_7460887.jpg,
ISIC_7466678,data/raw/isic2020/train/ISIC_7466678.jpg,
ISIC_7489564,data/raw/isic2020/train/ISIC_7489564.jpg,
ISIC_7503950,data/raw/isic2020/train/ISIC_7503950.jpg,
ISIC_7520843,data/raw/isic2020/train/ISIC_7520843.jpg,
ISIC_7536704,data/raw/isic2020/train/ISIC_7536704.jpg,
ISIC_7546219,data/raw/isic2020/train/ISIC_7546219.jpg,
ISIC_7577395,data/raw/isic2020/train/ISIC_7577395.jpg,
ISIC_7612992,data/raw/isic2020/train/ISIC_7612992.jpg,
ISIC_7614221,data/raw/isic2020/train/ISIC_7614221.jpg,
ISIC_7626256,data/raw/isic2020/train/ISIC_7626256.jpg,
ISIC_7658729,data/raw/isic2020/train/ISIC_7658729.jpg,
ISIC_7662910,data/raw/isic2020/train/ISIC_7662910.jpg,
ISIC_7680948,data/raw/isic2020/train/ISIC_7680948.jpg,
ISIC_7693611,data/raw/isic2020/train/ISIC_7693611.jpg,
ISIC_7724762,data/raw/isic2020/train/ISIC_7724762.jpg,
ISIC_7730937,data/raw/isic2020/train/ISIC_7730937.jpg,
ISIC_7748311,data/raw/isic2020/train/ISIC_7748311.jpg,
ISIC_7763042,data/raw/isic2020/train/ISIC_7763042.jpg,
ISIC_7785723,data/raw/isic2020/train/ISIC_7785723.jpg,
ISIC_7788318,data/raw/isic2020/train/ISIC_7788318.jpg,
ISIC_7800750,data/raw/isic2020/train/ISIC_7800750.jpg,
ISIC_7844825,data/raw/isic2020/train/ISIC_7844825.jpg,
ISIC_7872595,data/raw/isic2020/train/ISIC_7872595.jpg,
ISIC_7897925,data/raw/isic2020/train/ISIC_7897925.jpg,
ISIC_7914631,data/raw/isic2020/train/ISIC_7914631.jpg,
ISIC_7927525,data/raw/isic2020/train/ISIC_7927525.jpg,
ISIC_7936755,data/raw/isic2020/train/ISIC_7936755.jpg,
ISIC_7939816,data/raw/isic2020/train/ISIC_7939816.jpg,
ISIC_7948290,data/raw/isic2020/train/ISIC_7948290.jpg,
ISIC_7960321,data/raw/isic2020/train/ISIC_7960321.jpg,
ISIC_7960869,data/raw/isic2020/train/ISIC_7960869.jpg,
ISIC_7961365,data/raw/isic2020/train/ISIC_7961365.jpg,
ISIC_7973598,data/raw/isic2020/train/ISIC_7973598.jpg,
ISIC_8002875,data/raw/isic2020/train/ISIC_8002875.jpg,
ISIC_8006211,data/raw/isic2020/train/ISIC_8006211.jpg,
ISIC_8009536,data/raw/isic2020/train/ISIC_8009536.jpg,
ISIC_8011058,data/raw/isic2020/train/ISIC_8011058.jpg,
ISIC_8027899,data/raw/isic2020/train/ISIC_8027899.jpg,
ISIC_8040024,data/raw/isic2020/train/ISIC_8040024.jpg,
ISIC_8052769,data/raw/isic2020/train/ISIC_8052769.jpg,
ISIC_8066110,data/raw/isic2020/train/ISIC_8066110.jpg,
ISIC_8068693,data/raw/isic2020/train/ISIC_8068693.jpg,
ISIC_8106899,data/raw/isic2020/train/ISIC_8106899.jpg,
ISIC_8124900,data/raw/isic2020/train/ISIC_8124900.jpg,
ISIC_8133350,data/raw/isic2020/train/ISIC_8133350.jpg,
ISIC_8145348,data/raw/isic2020/train/ISIC_8145348.jpg,
ISIC_8157654,data/raw/isic2020/train/ISIC_8157654.jpg,
ISIC_8167374,data/raw/isic2020/train/ISIC_8167374.jpg,
ISIC_8175453,data/raw/isic2020/train/ISIC_8175453.jpg,
ISIC_8194835,data/raw/isic2020/train/ISIC_8194835.jpg,
ISIC_8207974,data/raw/isic2020/train/ISIC_8207974.jpg,
ISIC_8230318,data/raw/isic2020/train/ISIC_8230318.jpg,
ISIC_8231999,data/raw/isic2020/train/ISIC_8231999.jpg,
ISIC_8249854,data/raw/isic2020/train/ISIC_8249854.jpg,
ISIC_8252406,data/raw/isic2020/train/ISIC_8252406.jpg,
ISIC_8263489,data/raw/isic2020/train/ISIC_8263489.jpg,
ISIC_8281208,data/raw/isic2020/train/ISIC_8281208.jpg,
ISIC_8306697,data/raw/isic2020/train/ISIC_8306697.jpg,
ISIC_8325226,data/raw/isic2020/train/ISIC_8325226.jpg,
ISIC_8355446,data/raw/isic2020/train/ISIC_8355446.jpg,
ISIC_8379956,data/raw/isic2020/train/ISIC_8379956.jpg,
ISIC_8381531,data/raw/isic2020/train/ISIC_8381531.jpg,
ISIC_8397285,data/raw/isic2020/train/ISIC_8397285.jpg,
ISIC_8414609,data/raw/isic2020/train/ISIC_8414609.jpg,
ISIC_8417873,data/raw/isic2020/train/ISIC_8417873.jpg,
ISIC_8437493,data/raw/isic2020/train/ISIC_8437493.jpg,
ISIC_8450656,data/raw/isic2020/train/ISIC_8450656.jpg,
ISIC_8483382,data/raw/isic2020/train/ISIC_8483382.jpg,
ISIC_8485716,data/raw/isic2020/train/ISIC_8485716.jpg,
ISIC_8493108,data/raw/isic2020/train/ISIC_8493108.jpg,
ISIC_8496052,data/raw/isic2020/train/ISIC_8496052.jpg,
ISIC_8497457,data/raw/isic2020/train/ISIC_8497457.jpg,
ISIC_8509577,data/raw/isic2020/train/ISIC_8509577.jpg,
ISIC_8521610,data/raw/isic2020/train/ISIC_8521610.jpg,
ISIC_8527092,data/raw/isic2020/train/ISIC_8527092.jpg,
ISIC_8545949,data/raw/isic2020/train/ISIC_8545949.jpg,
ISIC_8564474,data/raw/isic2020/train/ISIC_8564474.jpg,
ISIC_8566006,data/raw/isic2020/train/ISIC_8566006.jpg,
ISIC_8609756,data/raw/isic2020/train/ISIC_8609756.jpg,
ISIC_8615491,data/raw/isic2020/train/ISIC_8615491.jpg,
ISIC_8617277,data/raw/isic2020/train/ISIC_8617277.jpg,
ISIC_8621568,data/raw/isic2020/train/ISIC_8621568.jpg,
ISIC_8672524,data/raw/isic2020/train/ISIC_8672524.jpg,
ISIC_8677053,data/raw/isic2020/train/ISIC_8677053.jpg,
ISIC_8692218,data/raw/isic2020/train/ISIC_8692218.jpg,
ISIC_8702237,data/raw/isic2020/train/ISIC_8702237.jpg,
ISIC_8724944,data/raw/isic2020/train/ISIC_8724944.jpg,
ISIC_8732757,data/raw/isic2020/train/ISIC_8732757.jpg,
ISIC_8737794,data/raw/isic2020/train/ISIC_8737794.jpg,
ISIC_8789051,data/raw/isic2020/train/ISIC_8789051.jpg,
ISIC_8838753,data/raw/isic2020/train/ISIC_8838753.jpg,
ISIC_8859274,data/raw/isic2020/train/ISIC_8859274.jpg,
ISIC_8866651,data/raw/isic2020/train/ISIC_8866651.jpg,
ISIC_8872158,data/raw/isic2020/train/ISIC_8872158.jpg,
ISIC_8882374,data/raw/isic2020/train/ISIC_8882374.jpg,
ISIC_8892236,data/raw/isic2020/train/ISIC_8892236.jpg,
ISIC_8922893,data/raw/isic2020/train/ISIC_8922893.jpg,
ISIC_8951909,data/raw/isic2020/train/ISIC_8951909.jpg,
ISIC_8985109,data/raw/isic2020/train/ISIC_8985109.jpg,
ISIC_9000234,data/raw/isic2020/train/ISIC_9000234.jpg,
ISIC_9000824,data/raw/isic2020/train/ISIC_9000824.jpg,
ISIC_9001948,data/raw/isic2020/train/ISIC_9001948.jpg,
ISIC_9012513,data/raw/isic2020/train/ISIC_9012513.jpg,
ISIC_9022005,data/raw/isic2020/train/ISIC_9022005.jpg,
ISIC_9038318,data/raw/isic2020/train/ISIC_9038318.jpg,
ISIC_9048507,data/raw/isic2020/train/ISIC_9048507.jpg,
ISIC_9052500,data/raw/isic2020/train/ISIC_9052500.jpg,
ISIC_9053910,data/raw/isic2020/train/ISIC_9053910.jpg,
ISIC_9124447,data/raw/isic2020/train/ISIC_9124447.jpg,
ISIC_9130157,data/raw/isic2020/train/ISIC_9130157.jpg,
ISIC_9164054,data/raw/isic2020/train/ISIC_9164054.jpg,
ISIC_9174306,data/raw/isic2020/train/ISIC_9174306.jpg,
ISIC_9193127,data/raw/isic2020/train/ISIC_9193127.jpg,
ISIC_9199429,data/raw/isic2020/train/ISIC_9199429.jpg,
ISIC_9210255,data/raw/isic2020/train/ISIC_9210255.jpg,
ISIC_9228573,data/raw/isic2020/train/ISIC_9228573.jpg,
ISIC_9268487,data/raw/isic2020/train/ISIC_9268487.jpg,
ISIC_9286292,data/raw/isic2020/train/ISIC_9286292.jpg,
ISIC_9312164,data/raw/isic2020/train/ISIC_9312164.jpg,
ISIC_9317483,data/raw/isic2020/train/ISIC_9317483.jpg,
ISIC_9351516,data/raw/isic2020/train/ISIC_9351516.jpg,
ISIC_9367522,data/raw/isic2020/train/ISIC_9367522.jpg,
ISIC_9402324,data/raw/isic2020/train/ISIC_9402324.jpg,
ISIC_9509757,data/raw/isic2020/train/ISIC_9509757.jpg,
ISIC_9544832,data/raw/isic2020/train/ISIC_9544832.jpg,
ISIC_9547725,data/raw/isic2020/train/ISIC_9547725.jpg,
ISIC_9548821,data/raw/isic2020/train/ISIC_9548821.jpg,
ISIC_9556334,data/raw/isic2020/train/ISIC_9556334.jpg,
ISIC_9571842,data/raw/isic2020/train/ISIC_9571842.jpg,
ISIC_9579703,data/raw/isic2020/train/ISIC_9579703.jpg,
ISIC_9583969,data/raw/isic2020/train/ISIC_9583969.jpg,
ISIC_9585329,data/raw/isic2020/train/ISIC_9585329.jpg,
ISIC_9593940,data/raw/isic2020/train/ISIC_9593940.jpg,
ISIC_9596721,data/raw/isic2020/train/ISIC_9596721.jpg,
ISIC_9612481,data/raw/isic2020/train/ISIC_9612481.jpg,
ISIC_9626843,data/raw/isic2020/train/ISIC_9626843.jpg,
ISIC_9677503,data/raw/isic2020/train/ISIC_9677503.jpg,
ISIC_9685931,data/raw/isic2020/train/ISIC_9685931.jpg,
ISIC_9754098,data/raw/isic2020/train/ISIC_9754098.jpg,
ISIC_9770677,data/raw/isic2020/train/ISIC_9770677.jpg,
ISIC_9785077,data/raw/isic2020/train/ISIC_9785077.jpg,
ISIC_9821002,data/raw/isic2020/train/ISIC_9821002.jpg,
ISIC_9828846,data/raw/isic2020/train/ISIC_9828846.jpg,
ISIC_9863642,data/raw/isic2020/train/ISIC_9863642.jpg,
ISIC_9870885,data/raw/isic2020/train/ISIC_9870885.jpg,
ISIC_9900191,data/raw/isic2020/train/ISIC_9900191.jpg,
ISIC_9910791,data/raw/isic2020/train/ISIC_9910791.jpg,
ISIC_9955163,data/raw/isic2020/train/ISIC_9955163.jpg,
ISIC_9963177,data/raw/isic2020/train/ISIC_9963177.jpg,
ISIC_9967383,data/raw/isic2020/train/ISIC_9967383.jpg,
ISIC_9978107,data/raw/isic2020/train/ISIC_9978107.jpg,
ISIC_9998682,data/raw/isic2020/train/ISIC_9998682.jpg,
b87804452f60aa162a6d29c0f66a2466,data/raw/fitzpatrick17k/data/b87804452f60aa162a6d29c0f66a2466.jpg,2
4c3f795cf8eb72b946f9bd2642cf23c1,data/raw/fitzpatrick17k/data/4c3f795cf8eb72b946f9bd2642cf23c1.jpg,6
81c007db8cc1bc57cb08bcc00dda653b,data/raw/fitzpatrick17k/data/81c007db8cc1bc57cb08bcc00dda653b.jpg,2
bb6e7390c63e78607a7308076972713a,data/raw/fitzpatrick17k/data/bb6e7390c63e78607a7308076972713a.jpg,2
2004c88f0aba56122257c4f71e67c719,data/raw/fitzpatrick17k/data/2004c88f0aba56122257c4f71e67c719.jpg,3
bb2e052ba0951cf787b9e831ab2a5b10,data/raw/fitzpatrick17k/data/bb2e052ba0951cf787b9e831ab2a5b10.jpg,1
22f13657c4a6b4a3fc6ea06d313c3725,data/raw/fitzpatrick17k/data/22f13657c4a6b4a3fc6ea06d313c3725.jpg,3
becab807bbe933d1a5e84f378dfc083f,data/raw/fitzpatrick17k/data/becab807bbe933d1a5e84f378dfc083f.jpg,4
480fd80167d7865ce9aafe14aba4ec9d,data/raw/fitzpatrick17k/data/480fd80167d7865ce9aafe14aba4ec9d.jpg,5
407d41dc4b0e9e0fddd2fe5a4e155986,data/raw/fitzpatrick17k/data/407d41dc4b0e9e0fddd2fe5a4e155986.jpg,4
3791b30f96733f69b473c8d2fcf3998b,data/raw/fitzpatrick17k/data/3791b30f96733f69b473c8d2fcf3998b.jpg,2
77aa716ae6d1b7c52f7007fd36864dc2,data/raw/fitzpatrick17k/data/77aa716ae6d1b7c52f7007fd36864dc2.jpg,1
1681c65312e7c67fcec67b39a5f31162,data/raw/fitzpatrick17k/data/1681c65312e7c67fcec67b39a5f31162.jpg,2
e170d124649f3cddf0e8d2ac7a4e597f,data/raw/fitzpatrick17k/data/e170d124649f3cddf0e8d2ac7a4e597f.jpg,1
72e2febe065d177b01564edeb420e24b,data/raw/fitzpatrick17k/data/72e2febe065d177b01564edeb420e24b.jpg,3
16e8de6bd449154d0823adddef933b73,data/raw/fitzpatrick17k/data/16e8de6bd449154d0823adddef933b73.jpg,1
83cd9569896510c012ebc6c5bb7f3c74,data/raw/fitzpatrick17k/data/83cd9569896510c012ebc6c5bb7f3c74.jpg,2
25a9a37f1edef70afe4cbfb380f01224,data/raw/fitzpatrick17k/data/25a9a37f1edef70afe4cbfb380f01224.jpg,3
e7fd792efe793efba7a339d3dd29e404,data/raw/fitzpatrick17k/data/e7fd792efe793efba7a339d3dd29e404.jpg,1
cc63958a1cedccb7dc1f0628f010206e,data/raw/fitzpatrick17k/data/cc63958a1cedccb7dc1f0628f010206e.jpg,2
576c5c37a21c1c767733e486ac69b71c,data/raw/fitzpatrick17k/data/576c5c37a21c1c767733e486ac69b71c.jpg,2
c4ea214b9c8cec7349c9d6fceb487191,data/raw/fitzpatrick17k/data/c4ea214b9c8cec7349c9d6fceb487191.jpg,2
c4c2e945778e09af22e5fc0a0e92bcbf,data/raw/fitzpatrick17k/data/c4c2e945778e09af22e5fc0a0e92bcbf.jpg,1
923228f28903085907978dbba69ee1e6,data/raw/fitzpatrick17k/data/923228f28903085907978dbba69ee1e6.jpg,2
3361f78e86e2c0dcd0868286fb042384,data/raw/fitzpatrick17k/data/3361f78e86e2c0dcd0868286fb042384.jpg,1
94d83b7ef6a07cda5e0ce98dbc2a5550,data/raw/fitzpatrick17k/data/94d83b7ef6a07cda5e0ce98dbc2a5550.jpg,3
f9b0f69231d1badc35b481868d4eb2cc,data/raw/fitzpatrick17k/data/f9b0f69231d1badc35b481868d4eb2cc.jpg,-1
46a52b0203c2e2e10adcfdb6dd3d30a0,data/raw/fitzpatrick17k/data/46a52b0203c2e2e10adcfdb6dd3d30a0.jpg,4
9180caf457da660165757eb4de0cd35c,data/raw/fitzpatrick17k/data/9180caf457da660165757eb4de0cd35c.jpg,2
227aabac4aa7eca8fa4b9fb2abddc5a0,data/raw/fitzpatrick17k/data/227aabac4aa7eca8fa4b9fb2abddc5a0.jpg,3
203f72e12bfd9132ba8f843eaa9a894f,data/raw/fitzpatrick17k/data/203f72e12bfd9132ba8f843eaa9a894f.jpg,2
9d994f1278a9788612fa2af179328c31,data/raw/fitzpatrick17k/data/9d994f1278a9788612fa2af179328c31.jpg,6
f77c1c3ab01cf6fb70d8de77238ed3d6,data/raw/fitzpatrick17k/data/f77c1c3ab01cf6fb70d8de77238ed3d6.jpg,1
256e58f0e342d523cae925d1a3e55a38,data/raw/fitzpatrick17k/data/256e58f0e342d523cae925d1a3e55a38.jpg,2
fb645ff861b4aa453c8bc1208a93184c,data/raw/fitzpatrick17k/data/fb645ff861b4aa453c8bc1208a93184c.jpg,2
3463d25c4b8bc5061a3faa4ca6715537,data/raw/fitzpatrick17k/data/3463d25c4b8bc5061a3faa4ca6715537.jpg,2
83f39daba0fbd5d90c07da1eb1c4f80e,data/raw/fitzpatrick17k/data/83f39daba0fbd5d90c07da1eb1c4f80e.jpg,2
163d9c550fad4704990a3d1b8183d0f8,data/raw/fitzpatrick17k/data/163d9c550fad4704990a3d1b8183d0f8.jpg,2
c05b03bcef867fca1e842f5226089b2c,data/raw/fitzpatrick17k/data/c05b03bcef867fca1e842f5226089b2c.jpg,2
454e68bf5705eabf0f4d28fc1dbd77be,data/raw/fitzpatrick17k/data/454e68bf5705eabf0f4d28fc1dbd77be.jpg,6
f78395e7569fea6aa0263b0680b39fed,data/raw/fitzpatrick17k/data/f78395e7569fea6aa0263b0680b39fed.jpg,1
c12375fa8da3696e9198df1fd74703c1,data/raw/fitzpatrick17k/data/c12375fa8da3696e9198df1fd74703c1.jpg,1
44dd09cec3d8e1a42c64235346e4d062,data/raw/fitzpatrick17k/data/44dd09cec3d8e1a42c64235346e4d062.jpg,4
9695951a2cb28eb40557aa22e201b9c4,data/raw/fitzpatrick17k/data/9695951a2cb28eb40557aa22e201b9c4.jpg,1
0f644501a2c12e1bf8edf3ac59103ae4,data/raw/fitzpatrick17k/data/0f644501a2c12e1bf8edf3ac59103ae4.jpg,2
b38e8cb50b2d60ecd2d2e2a9da5930b2,data/raw/fitzpatrick17k/data/b38e8cb50b2d60ecd2d2e2a9da5930b2.jpg,2
62d277784521ca0bc25d6e91268b3c71,data/raw/fitzpatrick17k/data/62d277784521ca0bc25d6e91268b3c71.jpg,2
33b93a3dabdd6249159f5f3b1661f218,data/raw/fitzpatrick17k/data/33b93a3dabdd6249159f5f3b1661f218.jpg,1
4ef7b09678867c6921d5385ecb18aef2,data/raw/fitzpatrick17k/data/4ef7b09678867c6921d5385ecb18aef2.jpg,1
20cc2e089e50034c164fb3e49bad142f,data/raw/fitzpatrick17k/data/20cc2e089e50034c164fb3e49bad142f.jpg,1
25f0286ffedff3a8a17bcdb8f220cdaf,data/raw/fitzpatrick17k/data/25f0286ffedff3a8a17bcdb8f220cdaf.jpg,4
b222feca6ef56a50502589690b14cb1a,data/raw/fitzpatrick17k/data/b222feca6ef56a50502589690b14cb1a.jpg,1
0fc62c72c433cd6f7ff35d6ba510ac48,data/raw/fitzpatrick17k/data/0fc62c72c433cd6f7ff35d6ba510ac48.jpg,1
8a82dec5919fd014a82bd03d62ae4055,data/raw/fitzpatrick17k/data/8a82dec5919fd014a82bd03d62ae4055.jpg,3
6cf10bfb15d43652310bd5ce509069a9,data/raw/fitzpatrick17k/data/6cf10bfb15d43652310bd5ce509069a9.jpg,4
fc6e05f39ad27f0d3717f4fb51e607ef,data/raw/fitzpatrick17k/data/fc6e05f39ad27f0d3717f4fb51e607ef.jpg,1
e64bc4a3e3dfc2db301f0b8c64253da5,data/raw/fitzpatrick17k/data/e64bc4a3e3dfc2db301f0b8c64253da5.jpg,4
3bc65e392aaeb35c1c6d871831a2b71c,data/raw/fitzpatrick17k/data/3bc65e392aaeb35c1c6d871831a2b71c.jpg,1
05eae8b3cf51683f62e9dcedd403c9ac,data/raw/fitzpatrick17k/data/05eae8b3cf51683f62e9dcedd403c9ac.jpg,2
8579d8e49e2dd64d3969d8a16bf2a8c6,data/raw/fitzpatrick17k/data/8579d8e49e2dd64d3969d8a16bf2a8c6.jpg,1
ee61335699d455db49d11a4b7023a104,data/raw/fitzpatrick17k/data/ee61335699d455db49d11a4b7023a104.jpg,-1
3a53ca1051283d46649008921c687d29,data/raw/fitzpatrick17k/data/3a53ca1051283d46649008921c687d29.jpg,2
e4e6247b65749ac9939b1465693e9bfb,data/raw/fitzpatrick17k/data/e4e6247b65749ac9939b1465693e9bfb.jpg,1
00f1b7bb9581e91250a2bb224c3321b8,data/raw/fitzpatrick17k/data/00f1b7bb9581e91250a2bb224c3321b8.jpg,4
f1bdfe975f053e9b464b14f555db1aec,data/raw/fitzpatrick17k/data/f1bdfe975f053e9b464b14f555db1aec.jpg,2
130b209f100bcbbd8b444f22ea3cbb24,data/raw/fitzpatrick17k/data/130b209f100bcbbd8b444f22ea3cbb24.jpg,1
2882e2a31a604e3633e61708802d5926,data/raw/fitzpatrick17k/data/2882e2a31a604e3633e61708802d5926.jpg,2
16732968b8b8bf0e9dc529bb65031adf,data/raw/fitzpatrick17k/data/16732968b8b8bf0e9dc529bb65031adf.jpg,3
a8ffa90c01aaf037a5a965209eafef6f,data/raw/fitzpatrick17k/data/a8ffa90c01aaf037a5a965209eafef6f.jpg,2
64c07aac49ad73078795d74a2ef6c860,data/raw/fitzpatrick17k/data/64c07aac49ad73078795d74a2ef6c860.jpg,3
8e9b1ff865f03340b6023a68b1dd2bea,data/raw/fitzpatrick17k/data/8e9b1ff865f03340b6023a68b1dd2bea.jpg,1
694398f9c2544b3ef11350e7bf3c3d29,data/raw/fitzpatrick17k/data/694398f9c2544b3ef11350e7bf3c3d29.jpg,5
2cb3ff37c40ccf6614c4e23c4ed0d91a,data/raw/fitzpatrick17k/data/2cb3ff37c40ccf6614c4e23c4ed0d91a.jpg,3
cc2bd788c5212e2ec7e0869b9e9279e5,data/raw/fitzpatrick17k/data/cc2bd788c5212e2ec7e0869b9e9279e5.jpg,2
e5afcf9d9bec4f9fd806aef0808366cd,data/raw/fitzpatrick17k/data/e5afcf9d9bec4f9fd806aef0808366cd.jpg,1
90749d71571a4caae55cb226918d68c9,data/raw/fitzpatrick17k/data/90749d71571a4caae55cb226918d68c9.jpg,2
2701b06d904bfe8d8979bc1fad14a23a,data/raw/fitzpatrick17k/data/2701b06d904bfe8d8979bc1fad14a23a.jpg,3
c8e15692cc70579b3ca3b0cf8236ac0d,data/raw/fitzpatrick17k/data/c8e15692cc70579b3ca3b0cf8236ac0d.jpg,2
e6247183a2fc69e8ea89dddc6f60f904,data/raw/fitzpatrick17k/data/e6247183a2fc69e8ea89dddc6f60f904.jpg,1
fab4ccfe80780b02c35451533bceb848,data/raw/fitzpatrick17k/data/fab4ccfe80780b02c35451533bceb848.jpg,1
de9b248a86bd8333e14692796aa72ec1,data/raw/fitzpatrick17k/data/de9b248a86bd8333e14692796aa72ec1.jpg,-1
1400a56e8de2b64427acf3ba96895ded,data/raw/fitzpatrick17k/data/1400a56e8de2b64427acf3ba96895ded.jpg,2
e1c75dee6b18610b7d5f6e745e2d46d7,data/raw/fitzpatrick17k/data/e1c75dee6b18610b7d5f6e745e2d46d7.jpg,2
d10722216af2bab5bfc450259169f9fe,data/raw/fitzpatrick17k/data/d10722216af2bab5bfc450259169f9fe.jpg,6
b6b148041be55b10f5f94abd7ea29307,data/raw/fitzpatrick17k/data/b6b148041be55b10f5f94abd7ea29307.jpg,2
85f9b49f753224a9a20c6fb66169335b,data/raw/fitzpatrick17k/data/85f9b49f753224a9a20c6fb66169335b.jpg,2
f128b4331ee4e8a26ed43c0082a64b98,data/raw/fitzpatrick17k/data/f128b4331ee4e8a26ed43c0082a64b98.jpg,1
39db1b5308e58e1e486703dcb53b33ee,data/raw/fitzpatrick17k/data/39db1b5308e58e1e486703dcb53b33ee.jpg,3
7d4182584c503100338e00b7b46bcc4b,data/raw/fitzpatrick17k/data/7d4182584c503100338e00b7b46bcc4b.jpg,5
7a2e6969eb645f2aced2aaa7b309b573,data/raw/fitzpatrick17k/data/7a2e6969eb645f2aced2aaa7b309b573.jpg,4
40322591e45e91f55f0ba4daff917d1f,data/raw/fitzpatrick17k/data/40322591e45e91f55f0ba4daff917d1f.jpg,2
30eddb4d034991652db156f7ddbe9a6d,data/raw/fitzpatrick17k/data/30eddb4d034991652db156f7ddbe9a6d.jpg,2
098d28da6fe1db559126d701d74fc8e0,data/raw/fitzpatrick17k/data/098d28da6fe1db559126d701d74fc8e0.jpg,2
95cb2ae15bc9f52ea53b07b78fbfbd26,data/raw/fitzpatrick17k/data/95cb2ae15bc9f52ea53b07b78fbfbd26.jpg,3
df17d9052c095d5b0593a3b9dd306d75,data/raw/fitzpatrick17k/data/df17d9052c095d5b0593a3b9dd306d75.jpg,3
21988edf56792632bf60230be54b4ecb,data/raw/fitzpatrick17k/data/21988edf56792632bf60230be54b4ecb.jpg,3
6eb241282698d3a3b24f8a5427f1bbbf,data/raw/fitzpatrick17k/data/6eb241282698d3a3b24f8a5427f1bbbf.jpg,3
ddc0ffc7185b94bf040684ec8f2d01bd,data/raw/fitzpatrick17k/data/ddc0ffc7185b94bf040684ec8f2d01bd.jpg,1
46409faa46521c676c8e1c3c3330704b,data/raw/fitzpatrick17k/data/46409faa46521c676c8e1c3c3330704b.jpg,3
7e6838d693e1748adf0ea38d6420f8ee,data/raw/fitzpatrick17k/data/7e6838d693e1748adf0ea38d6420f8ee.jpg,5
88c8c110ade2657fbe1c840dd2494511,data/raw/fitzpatrick17k/data/88c8c110ade2657fbe1c840dd2494511.jpg,5
45f2d036cba6a8d8da3240c27217a6ff,data/raw/fitzpatrick17k/data/45f2d036cba6a8d8da3240c27217a6ff.jpg,2
b5fa3405377953a1b7de9049a4d3e4dc,data/raw/fitzpatrick17k/data/b5fa3405377953a1b7de9049a4d3e4dc.jpg,2
4429b712b5f7463459067286a73d1231,data/raw/fitzpatrick17k/data/4429b712b5f7463459067286a73d1231.jpg,3
29e5519889107e210f878f86e0d17436,data/raw/fitzpatrick17k/data/29e5519889107e210f878f86e0d17436.jpg,1
3a10a2d2c76b10042d4936a1e0e5f695,data/raw/fitzpatrick17k/data/3a10a2d2c76b10042d4936a1e0e5f695.jpg,-1
318c1c68fbf43892f05191ea20e618cb,data/raw/fitzpatrick17k/data/318c1c68fbf43892f05191ea20e618cb.jpg,3
d6e1592cd3d3cd6718b56f6d556f77c4,data/raw/fitzpatrick17k/data/d6e1592cd3d3cd6718b56f6d556f77c4.jpg,1
4670285632e1c288ec0ac64a15ef82af,data/raw/fitzpatrick17k/data/4670285632e1c288ec0ac64a15ef82af.jpg,2
4e28e2e586e563db2112ad1afa25fcf0,data/raw/fitzpatrick17k/data/4e28e2e586e563db2112ad1afa25fcf0.jpg,1
